證券代號,證券名稱,成交股數,成交筆數,成交金額,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示買量,最後揭示賣價,最後揭示賣量,本益比
030636,巨大元大0A購01,"64,000",4,"57,810",0.84,0.92,0.84,0.91, ,0.00,0.89,100,0.90,50,317.50
030637,潤泰新元大0A購02,"200,000",2,"258,000",1.29,1.29,1.29,1.29,-,0.06,1.28,100,1.29,50,53.20
030638,滬深2X中信0B購02,"51,000",5,"26,810",0.51,0.54,0.49,0.54,-,0.08,0.52,30,0.53,30,0.00
030639,聯發科中信12購01,"45,000",3,"16,200",0.36,0.36,0.36,0.36,-,0.02,0.36,30,0.37,30,0.00
03063F,恒指麥證09購02,0,0,0,--,--,--,--, ,0.00,0.39,998,0.40,998,0.00
030640,長榮中信0A購02,"15,000",2,"196,500",13.10,13.10,13.10,13.10, ,0.00,12.50,10,13.80,10,0.00
030641,群創中信0B購07,"20,000",2,"5,800",0.28,0.30,0.28,0.30,+,0.07,0.26,20,0.35,10,0.00
030642,大成鋼日盛0A購02,0,0,0,--,--,--,--, ,0.00,4.97,25,5.35,10,45.95
030643,國巨日盛0A購02,"25,000",3,"29,250",1.07,1.33,1.07,1.33,+,0.29,1.30,110,1.50,3,545.00
030644,友達日盛0C購01,0,0,0,--,--,--,--, ,0.00,1.75,25,--,0,22.85
030645,聯發科日盛0A購02,0,0,0,--,--,--,--, ,0.00,0.45,25,0.55,10,978.00
030646,聯發科日盛0C購01,0,0,0,--,--,--,--, ,0.00,0.43,25,0.53,10,978.00
030647,聯發科日盛12購01,0,0,0,--,--,--,--, ,0.00,0.40,25,0.49,25,978.00
030648,聯發科日盛14購01,0,0,0,--,--,--,--, ,0.00,0.33,55,0.36,25,978.00
030649,聯詠日盛0A購02,0,0,0,--,--,--,--, ,0.00,0.31,25,0.41,10,509.00
03064X,元展59,0,0,0,--,--,--,--, ,0.00,141.00,100,151.00,10,136.50
030650,群創台新0A購01,"1,000",1,160,0.16,0.16,0.16,0.16, ,0.00,0.26,50,--,0,0.00
030651,遠東新永豐0A購01,"20,000",1,"7,000",0.35,0.35,0.35,0.35,X,0.00,0.35,100,0.36,10,31.80
030652,亞德客永豐0A購01,0,0,0,--,--,--,--, ,0.00,0.18,100,0.19,62,995.00
030653,中鋼永豐0A購01,"88,000",25,"200,850",2.39,2.90,2.15,2.15,-,0.06,2.15,14,2.80,10,35.45
030654,東鋼永豐0A購01,"10,000",1,"5,800",0.58,0.58,0.58,0.58,X,0.00,0.49,100,0.50,29,48.10
030655,允強永豐0A購01,0,0,0,--,--,--,--, ,0.00,0.52,100,0.62,10,30.65
030656,南帝永豐0A購02,"118,000",22,"60,440",0.49,0.59,0.49,0.53,-,0.01,0.53,2,0.59,99,141.00
030657,友達永豐0A購01,"140,000",19,"47,260",0.23,0.42,0.23,0.42,+,0.17,0.38,10,0.42,7,22.85
030658,強茂永豐0A購01,"672,000",31,"1,166,590",1.66,2.02,1.53,1.93,+,0.40,1.89,499,1.91,100,65.20
030659,冠德永豐0A購01,"90,000",5,"14,400",0.16,0.16,0.16,0.16,-,0.01,0.16,100,0.17,25,37.65
030660,長榮永豐0A購03,"23,000",2,"290,800",12.60,12.80,12.60,12.80,-,0.30,13.30,110,14.90,10,136.50
030661,聯詠永豐0A購02,"487,000",15,"38,240",0.09,0.10,0.07,0.09, ,0.00,0.08,10,0.09,128,509.00
030662,智原永豐0A購01,"268,000",13,"378,920",1.22,1.48,1.22,1.44,+,0.10,1.43,100,1.44,1,77.60
030663,華晶科永豐0A購01,"20,000",2,"1,800",0.09,0.09,0.09,0.09,+,0.01,0.09,80,0.12,10,35.65
030664,群創永豐0A購04,"1,611,000",175,"348,160",0.21,0.39,0.20,0.39,+,0.21,0.26,4,0.39,8,21.00
030665,健策永豐0A購01,0,0,0,--,--,--,--, ,0.00,0.16,100,0.20,25,296.00
030666,貿聯永豐0A購01,"100,000",2,"47,000",0.47,0.47,0.47,0.47,+,0.03,0.45,499,0.46,25,242.50
030667,立積永豐0A購02,0,0,0,--,--,--,--, ,0.00,0.06,114,0.14,5,522.00
030668,彩晶永豐0A購01,0,0,0,--,--,--,--, ,0.00,1.40,3,--,0,22.15
030669,啟碁永豐0A購01,"66,000",2,"40,260",0.61,0.61,0.61,0.61,+,0.02,0.60,100,0.61,29,67.90
030670,復盛永豐0A購02,0,0,0,--,--,--,--, ,0.00,0.36,499,0.37,62,209.50
030671,惠特永豐0A購02,0,0,0,--,--,--,--, ,0.00,0.10,100,0.11,62,178.50
030672,T50反1國泰0C購01,"60,000",2,"22,100",0.37,0.37,0.36,0.36,X,0.00,0.31,20,0.33,10,5.64
030673,榮成國泰0C購01,"1,000",1,"1,300",1.30,1.30,1.30,1.30,X,0.00,1.19,499,1.29,30,26.05
030674,中鴻國泰0C購01,0,0,0,--,--,--,--, ,0.00,12.90,10,--,0,50.80
030675,聯電國泰0C購01,0,0,0,--,--,--,--, ,0.00,1.60,499,2.00,9,53.30
030676,華新科國泰0C購01,"5,000",1,"2,850",0.57,0.57,0.57,0.57,X,0.00,0.57,499,0.67,30,217.00
030677,創意國泰0C購01,"542,000",20,"752,320",1.30,1.46,1.24,1.39,+,0.06,1.39,3,1.40,10,415.00
030678,申豐國泰0C購01,"95,000",3,"145,550",1.53,1.54,1.49,1.54,-,0.08,1.53,499,1.58,30,291.00
030679,台達化兆豐0A購01,"319,000",27,"258,110",0.81,0.83,0.78,0.82, ,0.00,0.82,10,0.83,10,42.85
030680,榮成兆豐0B購01,0,0,0,--,--,--,--, ,0.00,0.78,10,0.87,10,26.05
030681,中鋼兆豐0A購01,0,0,0,--,--,--,--, ,0.00,5.65,51,--,0,35.45
030682,國巨兆豐0A購03,"65,000",8,"48,200",0.67,0.80,0.67,0.77,+,0.12,0.77,10,0.86,10,545.00
030683,友訊兆豐0A購01,0,0,0,--,--,--,--, ,0.00,0.14,10,0.15,10,19.15
030684,瑞昱兆豐0B購01,"70,000",3,"103,940",1.41,1.49,1.41,1.48,+,0.01,1.48,10,1.49,10,519.00
030685,聯發科兆豐0A購01,0,0,0,--,--,--,--, ,0.00,0.47,5,0.54,10,978.00
030686,聯發科兆豐0A購02,"20,000",2,"8,400",0.42,0.42,0.42,0.42,X,0.00,0.43,10,0.52,10,978.00
030687,聯發科兆豐0A購03,0,0,0,--,--,--,--, ,0.00,0.40,20,0.49,10,978.00
030688,聯發科兆豐0A購04,"358,000",2,"175,970",0.49,0.60,0.49,0.60,-,0.03,0.53,10,0.61,10,978.00
030689,美食兆豐0A購01,"10,000",1,"6,600",0.66,0.66,0.66,0.66,-,0.03,0.65,10,0.66,10,177.00
030690,聯陽兆豐0B購01,"2,000",1,"4,600",2.30,2.30,2.30,2.30,X,0.00,1.92,10,2.01,10,125.50
030691,彩晶兆豐0A購02,0,0,0,--,--,--,--, ,0.00,2.27,14,2.80,14,22.15
030692,惠特兆豐0B購01,0,0,0,--,--,--,--, ,0.00,0.42,10,0.43,10,178.50
030693,華紙群益0A購01,0,0,0,--,--,--,--, ,0.00,5.85,25,--,0,27.50
030694,中鋼群益0B購01,0,0,0,--,--,--,--, ,0.00,4.66,25,--,0,35.45
030695,大成鋼群益0B購01,0,0,0,--,--,--,--, ,0.00,2.66,25,2.76,10,45.95
030696,南帝群益0B購05,"67,000",8,"117,350",1.69,1.81,1.69,1.81,+,0.09,1.79,25,1.83,10,141.00
030697,南帝群益0B購06,"228,000",14,"383,500",1.57,1.71,1.57,1.71,+,0.11,1.69,50,1.73,10,141.00
030698,為升群益0A購01,0,0,0,--,--,--,--, ,0.00,0.13,25,0.23,10,190.00
030699,中環群益0A購01,0,0,0,--,--,--,--, ,0.00,0.44,25,0.46,10,10.15
030700,矽統群益0B購01,"266,000",17,"366,110",1.30,1.41,1.30,1.40,+,0.12,1.40,25,1.42,10,21.90
030701,友達群益0A購01,"20,000",2,"16,350",0.69,1.20,0.69,1.20,+,0.49,1.02,41,2.50,10,22.85
030702,超豐群益0A購01,"1,438,000",62,"1,055,710",0.68,0.82,0.68,0.82,+,0.12,0.80,25,0.82,10,76.50
030703,長榮群益0C購03,0,0,0,--,--,--,--, ,0.00,--,0,26.40,10,136.50
030704,聯詠群益0A購03,0,0,0,--,--,--,--, ,0.00,0.13,25,0.20,30,509.00
030705,華晶科群益0B購01,0,0,0,--,--,--,--, ,0.00,0.98,25,0.99,10,35.65
030706,華晶科群益0C購01,"20,000",2,"14,500",0.71,0.74,0.71,0.74,+,0.01,0.77,25,0.78,10,35.65
030707,華晶科群益11購01,0,0,0,--,--,--,--, ,0.00,1.16,25,1.17,10,35.65
030708,京鼎群益0C購01,0,0,0,--,--,--,--, ,0.00,0.55,25,0.56,10,234.50
030709,群創群益0B購06,"293,000",17,"298,890",1.00,1.15,0.95,1.14,+,0.28,1.15,25,1.20,2,21.00
030710,群創群益0C購01,0,0,0,--,--,--,--, ,0.00,--,0,--,0,21.00
030711,貿聯群益0A購01,"75,000",6,"57,350",0.76,0.78,0.75,0.78,+,0.04,0.76,25,0.78,10,242.50
030712,科嘉群益0A購01,0,0,0,--,--,--,--, ,0.00,0.36,25,0.37,10,120.00
030713,帆宣群益0B購01,"301,000",4,"201,640",0.64,0.67,0.64,0.67,+,0.04,0.65,25,0.67,10,107.50
030714,申豐群益0C購01,"25,000",3,"52,350",2.11,2.11,2.07,2.07,-,0.01,2.09,25,2.11,10,291.00
030715,惠特群益0B購02,"20,000",2,"10,600",0.50,0.56,0.50,0.56,+,0.11,0.53,25,0.55,10,178.50
030716,上証2X元大0A購03,"389,000",4,"452,640",1.04,1.21,1.04,1.21, ,0.00,1.10,100,1.20,10,67.00
030717,滬深2X元大0A購05,"58,000",6,"65,990",1.05,1.20,1.05,1.13,-,0.06,1.11,100,1.21,10,26.50
030718,台聚元大0A購03,"51,000",13,"251,040",5.05,5.05,4.82,4.86,+,0.05,4.97,10,5.15,50,36.85
030719,新纖元大0A購01,0,0,0,--,--,--,--, ,0.00,1.73,450,1.83,10,21.75
030720,亞德客元大0B購01,"784,000",13,"623,550",0.74,0.82,0.73,0.81,+,0.10,0.79,499,0.82,150,995.00
030721,台玻元大0B購01,"10,000",1,"38,800",3.88,3.88,3.88,3.88,-,0.12,3.95,200,4.05,10,33.35
030722,正隆元大0A購01,"53,000",7,"120,370",2.26,2.37,2.16,2.16,-,0.08,2.14,100,2.15,50,44.05
030723,中鴻元大0A購03,"10,000",1,"91,000",9.10,9.10,9.10,9.10,X,0.00,8.70,100,--,0,50.80
030724,燁輝元大0A購01,0,0,0,--,--,--,--, ,0.00,6.50,100,6.60,10,23.20
030725,大成鋼元大0B購03,0,0,0,--,--,--,--, ,0.00,2.50,100,2.60,10,45.95
030726,正新元大0A購01,0,0,0,--,--,--,--, ,0.00,0.70,100,0.76,25,45.30
030727,聯電元大0A購04,"460,000",25,"668,130",1.38,1.53,1.37,1.52,+,0.02,1.54,100,1.55,50,53.30
030728,聯電元大0A購05,"144,000",17,"249,570",1.68,1.78,1.67,1.78,-,0.10,1.83,100,1.84,50,53.30
030729,廣宇元大0C購01,0,0,0,--,--,--,--, ,0.00,0.68,100,0.69,50,40.45
030730,台積電元大11購08,"125,000",7,"279,200",2.17,2.25,2.17,2.25,-,0.08,2.30,100,2.31,50,606.00
030731,旺宏元大0A購01,"19,000",4,"22,350",1.17,1.22,1.14,1.22,+,0.12,1.21,100,1.22,50,44.70
030732,旺宏元大0A購02,"242,000",9,"300,840",1.22,1.31,1.22,1.30,+,0.08,1.30,100,1.31,50,44.70
030733,凌陽元大0A購01,"550,000",5,"475,500",0.84,0.90,0.84,0.90,+,0.08,0.92,100,0.93,50,32.40
030734,南亞科元大0A購03,"50,000",5,"16,900",0.34,0.34,0.33,0.34,-,0.03,0.35,100,0.36,50,78.90
030735,南亞科元大0B購02,"70,000",3,"48,700",0.69,0.70,0.68,0.70,-,0.09,0.72,10,0.73,50,78.90
030736,南亞科元大11購02,"73,000",5,"33,810",0.46,0.47,0.46,0.47,-,0.01,0.46,100,0.47,50,78.90
030737,友達元大0A購03,"120,000",16,"108,750",0.77,1.45,0.75,1.45,+,0.77,0.92,10,1.46,5,22.85
030738,全新元大0A購01,"922,000",27,"871,970",0.88,0.99,0.88,0.97,+,0.10,0.97,10,0.99,50,122.50
030739,全新元大0A購02,0,0,0,--,--,--,--, ,0.00,0.88,100,0.90,50,122.50
030740,盟立元大0B購01,"50,000",1,"28,500",0.57,0.57,0.57,0.57,+,0.02,0.56,100,0.57,50,44.80
030741,強茂元大0C購01,"77,000",7,"116,180",1.50,1.58,1.49,1.57,+,0.34,1.47,100,1.57,22,65.20
030742,強茂元大11購01,"7,000",2,"11,040",1.47,1.62,1.47,1.62,X,0.00,1.70,100,1.80,10,65.20
030743,長榮元大0A購11,0,0,0,--,--,--,--, ,0.00,23.50,100,--,0,136.50
030744,長榮元大0A購12,0,0,0,--,--,--,--, ,0.00,21.20,100,--,0,136.50
030745,長榮元大11購02,0,0,0,--,--,--,--, ,0.00,7.90,100,8.70,2,136.50
030746,裕民元大0A購01,0,0,0,--,--,--,--, ,0.00,3.78,100,--,0,62.60
030747,台航元大0A購01,0,0,0,--,--,--,--, ,0.00,11.40,100,--,0,47.40
030748,和鑫元大0A購01,0,0,0,--,--,--,--, ,0.00,0.80,100,0.90,10,12.85
030749,華晶科元大0A購03,0,0,0,--,--,--,--, ,0.00,0.48,100,0.49,50,35.65
03074X,元展69,"190,000",19,"2,470,000",13.00,13.00,13.00,13.00,X,0.00,12.90,110,13.00,10,15.05
030750,華晶科元大0B購01,0,0,0,--,--,--,--, ,0.00,0.74,100,0.75,50,35.65
030751,群創元大0A購07,0,0,0,--,--,--,--, ,0.00,0.50,10,1.29,1,21.00
030752,茂林元大0A購01,"447,000",9,"278,010",0.63,0.63,0.61,0.63,+,0.02,0.63,10,0.65,50,103.00
030753,彩晶元大0C購02,"256,000",17,"1,216,010",4.51,5.10,4.51,5.10,+,0.90,5.10,2,5.50,3,22.15
030754,嘉聯益元大0A購02,0,0,0,--,--,--,--, ,0.00,0.60,1,0.62,10,31.10
030755,嘉聯益元大0B購01,0,0,0,--,--,--,--, ,0.00,0.57,100,0.67,10,31.10
030756,力成元大0B購01,"31,000",3,"19,820",0.62,0.65,0.62,0.65,+,0.01,0.63,100,0.65,50,107.00
030757,安集元大0A購02,"102,000",8,"25,930",0.30,0.30,0.23,0.25,-,0.05,0.24,100,0.25,50,50.40
030758,大成鋼元富0A購01,0,0,0,--,--,--,--, ,0.00,3.24,200,--,0,45.95
030759,南帝元富0A購02,0,0,0,--,--,--,--, ,0.00,1.37,25,1.47,10,141.00
03075X,元展70,0,0,0,--,--,--,--, ,0.00,7.45,100,7.50,10,9.58
030760,南帝元富11購01,0,0,0,--,--,--,--, ,0.00,1.58,25,1.68,10,141.00
030761,友達元富0A購01,0,0,0,--,--,--,--, ,0.00,1.05,25,--,0,22.85
030762,群創元富0A購05,0,0,0,--,--,--,--, ,0.00,0.72,25,--,0,21.00
030763,群創元富0A購06,0,0,0,--,--,--,--, ,0.00,0.66,20,--,0,21.00
030764,聯電康和0A購01,"72,000",9,"111,820",1.47,1.67,1.47,1.67,+,0.04,1.69,10,2.49,15,53.30
030765,台積電康和0A購04,"58,000",5,"56,200",0.97,0.97,0.95,0.97,-,0.04,0.99,10,1.00,10,606.00
030766,凌陽康和11購01,0,0,0,--,--,--,--, ,0.00,0.83,10,0.92,10,32.40
030767,友達康和0A購01,"5,000",2,"4,400",0.80,1.20,0.80,1.20,+,0.40,0.55,1,1.20,15,22.85
030768,長榮康和0A購01,0,0,0,--,--,--,--, ,0.00,10.50,10,12.10,5,136.50
030769,長榮康和0A購02,0,0,0,--,--,--,--, ,0.00,21.30,10,24.10,10,136.50
030770,創意康和0B購01,"138,000",7,"187,670",1.27,1.38,1.27,1.37,+,0.07,1.33,10,1.35,10,415.00
030771,群創康和0A購02,"49,000",4,"20,020",0.34,0.78,0.34,0.78,+,0.43,0.65,6,0.80,2,21.00
030772,台積電麥證11購03,"13,000",2,"18,420",1.41,1.44,1.41,1.44,-,0.01,1.46,998,1.47,950,0.00
030773,精英麥證0A購02,"60,000",6,"17,100",0.28,0.31,0.28,0.31,+,0.01,0.30,10,0.31,10,0.00
030774,凌陽麥證0A購02,"167,000",3,"114,830",0.68,0.70,0.68,0.70,+,0.06,0.70,10,0.71,10,0.00
030775,友達麥證0A購02,"2,783,000",40,"3,039,450",1.02,1.35,1.02,1.35,+,0.38,1.31,65,--,0,0.00
030776,長榮航麥證0C購01,0,0,0,--,--,--,--, ,0.00,2.20,20,3.59,2,0.00
030777,華晶科麥證0B購01,"709,000",22,"485,590",0.64,0.71,0.64,0.71,-,0.02,0.70,22,--,0,0.00
030778,創意麥證0A購01,"416,000",22,"486,370",1.11,1.24,1.05,1.15, ,0.00,1.18,10,1.20,10,0.00
030779,群創麥證0A購01,"1,187,000",38,"1,170,150",0.94,1.19,0.94,1.19,+,0.34,1.20,22,1.50,100,0.00
030780,元金2X凱基0C購01,0,0,0,--,--,--,--, ,0.00,1.26,100,1.27,10,27.10
030781,中鋼凱基0A購01,"2,000",1,"16,700",8.35,8.35,8.35,8.35,X,0.00,8.35,100,8.55,10,35.45
030782,中鴻凱基0B購01,0,0,0,--,--,--,--, ,0.00,8.00,100,9.80,10,50.80
030783,中鴻凱基12購01,"6,000",2,"40,400",6.80,6.80,6.40,6.40,+,0.30,6.15,4,7.10,10,50.80
030784,大成鋼凱基12購01,"385,000",13,"704,910",1.90,1.93,1.76,1.78, ,0.00,1.77,100,1.78,49,45.95
030785,新光鋼凱基0A購01,0,0,0,--,--,--,--, ,0.00,8.65,100,9.15,10,64.70
030786,南帝凱基0C購01,"413,000",49,"378,830",0.82,0.96,0.82,0.96,+,0.06,0.94,100,0.96,7,141.00
030787,南帝凱基12購01,"298,000",29,"435,540",1.40,1.51,1.40,1.50,+,0.08,1.50,2,1.52,20,141.00
030788,台達電凱基0A購02,0,0,0,--,--,--,--, ,0.00,0.60,100,0.61,100,299.50
030789,鴻海凱基0A購17,"1,000",1,440,0.44,0.44,0.44,0.44,X,0.00,0.39,100,0.45,10,113.00
030790,鴻海凱基11購03,0,0,0,--,--,--,--, ,0.00,0.54,100,0.64,10,113.00
030791,台積電凱基0B購08,"115,000",4,"79,310",0.68,0.69,0.68,0.69,-,0.07,0.75,100,0.76,100,606.00
030792,台積電凱基0B購09,"12,000",2,"7,060",0.58,0.59,0.58,0.59,X,0.00,0.62,100,0.66,100,606.00
030793,瑞昱凱基0A購01,"7,000",1,"10,990",1.57,1.57,1.57,1.57,-,0.10,1.60,112,1.62,30,519.00
030794,威盛凱基0B購01,"232,000",4,"150,520",0.61,0.66,0.61,0.66, ,0.00,0.67,100,0.68,100,53.70
030795,南亞科凱基0A購02,"13,000",6,"5,210",0.39,0.41,0.39,0.41,-,0.02,0.41,96,0.42,100,78.90
030796,友達凱基0A購03,"7,000",4,"6,500",0.90,1.00,0.90,1.00,+,0.10,0.36,10,1.21,2,22.85
030797,聯發科凱基0A購05,"15,000",4,"3,600",0.24,0.24,0.24,0.24,X,0.00,0.23,10,0.24,58,978.00
030798,長榮凱基0A購08,"21,000",6,"229,300",10.90,11.00,10.80,11.00,-,0.40,9.95,100,11.40,10,136.50
030799,富邦金凱基0A購02,0,0,0,--,--,--,--, ,0.00,3.55,100,3.65,10,72.30
030800,大立光凱基0A購08,"131,000",6,"174,560",1.34,1.38,1.30,1.31,-,0.13,1.31,100,1.32,50,"3,020.00"
030801,華晶科凱基0B購01,"1,000",1,660,0.66,0.66,0.66,0.66,X,0.00,0.67,100,0.68,100,35.65
030802,群創凱基0A購02,"165,000",18,"64,360",0.38,0.45,0.38,0.45,+,0.16,0.37,509,--,0,21.00
030803,牧德凱基0A購01,"150,000",1,"73,500",0.49,0.49,0.49,0.49,X,0.00,0.51,100,0.53,50,262.00
030804,立積凱基0A購03,0,0,0,--,--,--,--, ,0.00,0.39,100,0.40,100,522.00
030805,彩晶凱基0A購03,0,0,0,--,--,--,--, ,0.00,2.50,1,3.01,1,22.15
030806,臺股指凱基0A購10,"714,000",4,"1,810,170",2.44,2.76,2.44,2.76,+,0.05,2.75,499,2.76,299,0.00
030807,臺股指凱基0C購22,"34,000",3,"63,580",1.86,2.03,1.86,2.03,+,0.01,2.04,499,2.05,499,0.00
030808,大成鋼富邦0C購01,0,0,0,--,--,--,--, ,0.00,1.21,10,1.70,10,45.95
030809,台積電富邦11購01,"225,000",11,"194,540",0.86,0.90,0.84,0.90,-,0.03,0.89,10,0.90,7,606.00
030810,友達富邦0C購01,"17,000",3,"18,010",0.88,1.08,0.88,1.08,X,0.00,1.08,11,1.28,3,22.85
030811,長榮富邦11購01,0,0,0,--,--,--,--, ,0.00,10.40,10,--,0,136.50
030812,嘉晶富邦0A購01,0,0,0,--,--,--,--, ,0.00,0.33,10,0.37,10,72.70
030813,聯詠富邦0C購01,"383,000",20,"91,960",0.24,0.27,0.23,0.25, ,0.00,0.25,10,0.28,10,509.00
030814,群創富邦0A購02,"16,000",6,"5,720",0.22,0.45,0.22,0.45,+,0.23,0.40,1,0.45,13,21.00
030815,潤泰新富邦0C購01,0,0,0,--,--,--,--, ,0.00,0.66,10,0.67,10,53.20
030816,中鋼構國泰0C購02,"32,000",3,"20,630",0.64,0.65,0.64,0.64, ,0.00,0.61,499,0.62,30,42.25
030817,群創國泰0C購02,0,0,0,--,--,--,--, ,0.00,0.80,499,--,0,21.00
030818,瑞祺國泰0C購01,"27,000",3,"10,680",0.39,0.41,0.39,0.41,+,0.01,0.41,499,0.42,30,121.50
030819,台聚日盛0A購01,0,0,0,--,--,--,--, ,0.00,5.70,25,6.20,25,36.85
030820,大成鋼日盛0C購01,"113,000",19,"145,490",1.19,1.57,1.19,1.47,+,0.27,1.19,50,1.47,2,45.95
030821,旺宏日盛0C購01,0,0,0,--,--,--,--, ,0.00,1.33,25,1.43,25,44.70
030822,群創日盛0A購03,"3,000",1,900,0.30,0.30,0.30,0.30, ,0.00,0.34,53,0.66,8,21.00
030823,南紡中信0A購01,"447,000",8,"303,630",0.65,0.73,0.65,0.73,+,0.10,0.71,30,0.72,30,0.00
030824,中鋼中信0B購02,0,0,0,--,--,--,--, ,0.00,2.31,100,--,0,0.00
030825,東鋼中信0B購02,0,0,0,--,--,--,--, ,0.00,0.89,100,0.90,100,0.00
030826,中鴻中信11購01,"575,000",166,"1,711,170",2.84,3.10,2.84,2.88,+,0.08,2.88,13,2.93,20,0.00
030827,聯電中信0A購02,"19,000",5,"8,750",0.41,0.47,0.41,0.47,X,0.00,0.47,10,0.48,10,0.00
030828,國巨中信0B購03,"2,517,000",49,"584,170",0.21,0.25,0.21,0.24,+,0.02,0.23,40,0.24,9,0.00
030829,友達中信0A購05,"308,000",32,"52,500",0.24,0.30,0.15,0.30,+,0.14,0.25,20,0.30,22,0.00
030830,友達中信0A購06,"457,000",18,"162,110",0.28,0.40,0.28,0.40,+,0.14,0.37,20,0.39,1,0.00
030831,華新科中信0C購01,"31,000",2,"4,670",0.15,0.17,0.15,0.17,X,0.00,0.16,30,0.17,30,0.00
030832,長榮中信0C購02,"687,000",80,"3,125,970",4.12,4.90,3.95,4.70,+,0.25,4.70,21,4.90,1,0.00
030833,長榮航中信0B購02,"2,000",1,"2,320",1.16,1.16,1.16,1.16,X,0.00,1.31,30,1.82,20,0.00
030834,中壽中信0A購01,0,0,0,--,--,--,--, ,0.00,0.26,30,0.36,30,0.00
030835,群創中信11購01,"265,000",56,"71,530",0.25,0.34,0.25,0.34,+,0.01,0.24,35,0.34,8,0.00
030836,彩晶中信0A購01,"38,000",4,"52,740",1.45,1.45,1.35,1.38,X,0.00,1.42,9,2.18,9,0.00
030837,惠特中信0A購01,0,0,0,--,--,--,--, ,0.00,0.14,30,0.15,30,0.00
030838,正隆兆豐0A購01,"418,000",17,"877,460",1.96,2.19,1.92,1.92, ,0.00,1.91,10,1.92,5,44.05
030839,大成鋼兆豐0A購01,0,0,0,--,--,--,--, ,0.00,1.90,1,3.59,9,45.95
030840,光磊兆豐0A購01,0,0,0,--,--,--,--, ,0.00,0.47,10,0.48,10,25.75
030841,強茂兆豐0B購01,"743,000",33,"799,700",1.03,1.20,0.98,1.20,+,0.22,1.16,10,1.18,10,65.20
030842,華新科兆豐0A購01,0,0,0,--,--,--,--, ,0.00,0.16,10,0.17,10,217.00
030843,長榮兆豐0A購01,0,0,0,--,--,--,--, ,0.00,15.20,20,15.40,10,136.50
030844,萬海兆豐0A購02,0,0,0,--,--,--,--, ,0.00,26.50,10,--,0,206.00
030845,大立光兆豐0A購01,"1,000",1,600,0.60,0.60,0.60,0.60,-,0.07,0.59,10,0.60,10,"3,020.00"
030846,嘉晶兆豐0A購01,0,0,0,--,--,--,--, ,0.00,0.93,10,0.95,10,72.70
030847,聯詠兆豐0B購02,"81,000",18,"23,170",0.28,0.43,0.27,0.28,-,0.13,0.27,5,0.39,2,509.00
030848,晶技兆豐0B購02,"209,000",1,"313,500",1.50,1.50,1.50,1.50,+,0.26,1.42,10,1.51,10,119.00
030849,玉晶光兆豐0B購01,"3,000",1,"4,200",1.40,1.40,1.40,1.40,X,0.00,1.47,10,1.50,2,527.00
030850,群創兆豐0A購02,"79,000",7,"108,230",1.30,1.56,1.30,1.56,+,0.40,1.56,10,1.80,5,21.00
030851,帆宣兆豐0A購02,0,0,0,--,--,--,--, ,0.00,0.24,10,0.25,10,107.50
030852,惠特兆豐0A購01,"200,000",1,"40,000",0.20,0.20,0.20,0.20,X,0.00,0.21,10,0.22,10,178.50
030853,南茂兆豐0B購01,"237,000",5,"210,770",0.81,0.92,0.81,0.92,+,0.05,0.91,10,0.95,2,49.65
030854,南紡永豐0A購01,"19,000",7,"15,920",0.81,0.88,0.81,0.85,+,0.08,0.87,100,0.88,10,27.20
030855,東鋼永豐0A購02,"396,000",3,"186,160",0.49,0.49,0.47,0.47,-,0.02,0.46,100,0.47,62,48.10
030856,中鴻永豐0A購02,"520,000",165,"2,585,790",4.51,5.30,4.51,4.79,+,0.28,4.70,6,4.90,13,50.80
030857,大成鋼永豐0A購02,"539,000",17,"324,330",0.63,0.67,0.59,0.62, ,0.00,0.60,100,0.62,19,45.95
030858,聯電永豐0A購03,"1,554,000",63,"350,340",0.22,0.25,0.20,0.23,+,0.01,0.23,6,0.26,35,53.30
030859,金寶永豐0A購01,0,0,0,--,--,--,--, ,0.00,0.23,100,0.24,10,13.40
030860,光磊永豐0A購01,0,0,0,--,--,--,--, ,0.00,0.28,499,0.29,25,25.75
030861,矽統永豐0A購01,"131,000",5,"57,790",0.43,0.45,0.43,0.45,+,0.04,0.46,100,0.47,25,21.90
030862,漢唐永豐0A購01,0,0,0,--,--,--,--, ,0.00,0.09,100,0.19,10,237.50
030863,國產永豐0A購01,0,0,0,--,--,--,--, ,0.00,0.13,100,0.15,10,24.80
030864,王品永豐0A購01,0,0,0,--,--,--,--, ,0.00,0.08,144,0.10,62,147.00
030865,聯陽永豐0A購01,"96,000",4,"57,820",0.59,0.65,0.58,0.65,+,0.04,0.62,100,0.64,10,125.50
030866,奇鋐永豐0A購02,"554,000",8,"126,500",0.21,0.25,0.21,0.25,+,0.02,0.24,161,0.25,62,70.70
030867,玉晶光永豐0A購03,"18,000",3,"56,770",3.10,3.24,3.10,3.24,+,0.29,3.20,499,3.22,13,527.00
030868,智易永豐0A購01,0,0,0,--,--,--,--, ,0.00,0.08,100,0.09,37,99.00
030869,精成科永豐0A購01,"5,000",1,"1,250",0.25,0.25,0.25,0.25,+,0.04,0.24,100,0.25,25,33.65
030870,盛群永豐0A購02,"1,228,000",16,"528,410",0.38,0.48,0.38,0.48,+,0.08,0.47,100,0.48,62,109.50
