證券代號,證券名稱,成交股數,成交筆數,成交金額,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示買量,最後揭示賣價,最後揭示賣量,本益比
030074,聯發科群益0C購06,"40,000",2,"53,600",1.35,1.35,1.33,1.33,X,0.00,1.30,25,1.34,10,985.00
030075,興富發群益11購01,0,0,0,--,--,--,--, ,0.00,0.67,25,0.68,10,42.50
030076,富邦金群益0C購01,"2,000",1,"6,860",3.43,3.43,3.43,3.43,-,0.04,3.33,25,3.43,10,72.60
030077,國泰金群益0A購01,"50,000",5,"104,400",2.09,2.15,2.04,2.04,-,0.11,1.99,25,2.09,10,54.30
030078,嘉晶群益0A購01,"1,520,000",73,"2,804,870",1.82,1.99,1.74,1.76,-,0.15,1.71,45,1.72,10,71.30
030079,景碩群益0B購02,"371,000",22,"557,520",1.47,1.59,1.40,1.44,-,0.11,1.42,25,1.43,10,115.50
03007X,元展07,0,0,0,--,--,--,--, ,0.00,23.50,100,23.80,10,22.40
030080,台勝科群益11購01,"63,000",3,"241,790",3.83,3.88,3.83,3.83,X,0.00,3.78,25,3.85,10,178.00
030081,拓凱群益0C購01,"88,000",2,"60,000",0.70,0.70,0.68,0.68,-,0.07,0.68,25,0.69,10,155.00
030082,超眾群益11購01,0,0,0,--,--,--,--, ,0.00,1.30,25,1.36,10,209.00
030083,超眾群益11購02,0,0,0,--,--,--,--, ,0.00,1.92,25,1.99,10,209.00
030084,同欣電群益0B購01,0,0,0,--,--,--,--, ,0.00,1.15,25,1.16,10,179.00
030085,美德醫群益0B購01,"175,000",24,"317,600",1.68,1.94,1.68,1.89,+,0.29,1.89,25,2.03,2,22.85
030086,巨騰群益0C購01,0,0,0,--,--,--,--, ,0.00,0.59,25,0.69,10,8.43
030087,恆大永豐0A購01,"68,000",6,"16,500",0.25,0.25,0.20,0.20,-,0.05,0.20,232,0.25,18,88.40
030088,長興永豐0A購01,"24,000",2,"64,640",2.76,2.76,2.68,2.68,-,0.07,2.63,499,2.66,10,39.90
030089,喬山永豐0A購01,"2,000",1,640,0.32,0.32,0.32,0.32,X,0.00,0.34,100,0.35,62,80.80
030090,春源永豐0A購01,"72,000",8,"157,320",2.21,2.23,2.11,2.20,X,0.00,2.02,4,2.09,10,22.45
030091,泰豐永豐0A購01,"20,000",2,"32,550",1.65,1.65,1.62,1.62,-,0.13,1.59,499,1.63,10,29.60
030092,南帝永豐0A購01,"548,000",65,"640,230",1.40,1.55,0.91,0.91,-,0.32,0.91,14,1.19,31,138.00
030093,為升永豐0A購01,"20,000",2,"1,800",0.09,0.09,0.09,0.09,X,0.00,0.05,50,0.09,50,188.50
030094,台積電永豐0A購01,"1,000",1,"1,200",1.20,1.20,1.20,1.20,-,0.03,1.21,100,1.22,100,605.00
030095,圓剛永豐0A購01,"203,000",3,"32,450",0.15,0.16,0.15,0.16,-,0.01,0.14,100,0.15,25,40.30
030096,仲琦永豐0A購01,0,0,0,--,--,--,--, ,0.00,0.19,499,0.20,75,20.55
030097,聯發科永豐0B購01,0,0,0,--,--,--,--, ,0.00,1.25,100,1.35,10,985.00
030098,盟立永豐0A購02,"30,000",1,"4,500",0.15,0.15,0.15,0.15,+,0.01,0.14,100,0.15,62,44.55
030099,立隆電永豐0A購01,"22,000",1,"8,800",0.40,0.40,0.40,0.40,-,0.04,0.38,509,0.39,33,65.60
03009X,元展09,0,0,0,--,--,--,--, ,0.00,25.30,100,26.30,10,24.40
030100,長榮永豐0A購01,0,0,0,--,--,--,--, ,0.00,11.70,100,--,0,133.50
030101,新興永豐0A購01,"346,000",35,"421,600",1.23,1.34,1.13,1.14,X,0.00,1.01,100,1.11,10,28.50
030102,東森永豐0A購01,"149,000",45,"540,910",3.30,4.30,3.20,3.76,+,0.51,3.78,51,4.30,1,28.50
030103,台航永豐0A購01,"51,000",8,"246,470",4.93,5.05,4.70,4.71,+,0.34,4.20,5,4.71,3,44.85
030104,高鐵永豐0A購01,0,0,0,--,--,--,--, ,0.00,0.26,499,0.27,62,29.55
030105,奇鋐永豐0A購01,0,0,0,--,--,--,--, ,0.00,0.33,100,0.34,43,69.90
030106,聯詠永豐0A購01,"364,000",21,"38,220",0.11,0.11,0.09,0.11,-,0.03,0.10,10,0.11,103,510.00
030107,欣興永豐0A購02,"7,000",3,"30,210",4.18,4.86,4.18,4.86,+,0.51,4.21,100,4.31,10,126.00
030108,日電貿永豐0A購01,"146,000",8,"165,770",1.07,1.14,1.07,1.10,-,0.03,1.10,499,1.11,18,53.90
030109,明泰永豐0A購01,"101,000",5,"3,160",0.04,0.06,0.03,0.06, ,0.00,0.03,300,0.06,60,28.10
03010X,元展10,0,0,0,--,--,--,--, ,0.00,53.00,100,58.00,10,111.50
030110,玉晶光永豐0A購02,0,0,0,--,--,--,--, ,0.00,1.27,100,1.29,10,506.00
030111,群創永豐0A購02,"406,000",20,"200,620",0.51,0.54,0.47,0.49,X,0.00,0.46,130,0.47,13,19.10
030112,台勝科永豐0A購01,"96,000",5,"153,760",1.60,1.61,1.55,1.61, ,0.00,1.58,100,1.62,10,178.00
030113,嘉威永豐0A購01,0,0,0,--,--,--,--, ,0.00,0.42,100,0.43,12,85.60
030114,松翰永豐0A購01,"80,000",2,"16,000",0.20,0.20,0.20,0.20,X,0.00,0.18,62,0.19,62,94.30
030115,達運永豐0A購02,0,0,0,--,--,--,--, ,0.00,0.23,499,0.24,62,13.55
030116,盛群永豐0A購01,"14,000",2,"26,100",1.75,1.91,1.75,1.91,X,0.00,1.49,499,1.54,10,104.50
030117,安集永豐0A購01,"240,000",9,"86,600",0.36,0.80,0.35,0.80,+,0.48,0.47,5,0.85,10,50.10
030118,台灣50凱基0C購02,"155,000",10,"392,060",2.48,2.59,2.48,2.57,-,0.02,2.56,100,2.57,30,138.70
030119,恆大凱基12購01,"361,000",6,"402,260",1.02,1.12,1.02,1.12,+,0.10,1.06,100,1.07,100,88.40
030120,岱宇凱基0A購01,0,0,0,--,--,--,--, ,0.00,0.21,100,0.22,100,99.40
030121,正隆凱基12購01,"1,000",1,"1,670",1.67,1.67,1.67,1.67,-,0.04,1.68,100,1.69,50,43.85
030122,南帝凱基14購01,"190,000",12,"303,820",1.98,1.98,1.49,1.49,-,0.32,1.49,101,1.59,10,138.00
030123,台揚凱基12購01,"32,000",8,"135,620",4.10,4.86,3.20,4.12,-,0.46,4.06,100,4.16,10,53.10
030124,鴻海凱基0A購15,"30,000",3,"10,300",0.35,0.35,0.34,0.34,-,0.03,0.24,499,0.34,10,111.50
030125,鴻海凱基0B購10,"7,000",1,"3,220",0.46,0.46,0.46,0.46,X,0.00,0.44,100,0.54,10,111.50
030126,台積電凱基0B購06,"70,000",3,"85,850",1.22,1.23,1.22,1.23,-,0.04,1.21,100,1.22,100,605.00
030127,台積電凱基0B購07,"434,000",13,"461,080",1.08,1.09,1.06,1.09,-,0.01,1.05,100,1.07,100,605.00
030128,凌陽凱基0A購02,"40,000",5,"40,050",1.02,1.03,0.96,1.03,-,0.11,0.98,100,0.99,50,31.35
030129,聯發科凱基14購01,"497,000",23,"940,140",1.90,1.91,1.88,1.90,-,0.02,1.89,100,1.90,120,985.00
03012X,元展12,"3,000",1,"61,200",20.40,20.40,20.40,20.40,-,0.30,20.40,100,20.70,10,54.30
030130,聯發科凱基14購02,"59,000",2,"118,930",2.02,2.02,2.01,2.01,-,0.02,2.01,100,2.02,50,985.00
030131,盟立凱基0A購01,"360,000",1,"126,000",0.35,0.35,0.35,0.35,-,0.01,0.32,100,0.33,100,44.55
030132,益航凱基12購01,"60,000",7,"73,550",1.40,1.40,1.15,1.16,-,0.09,1.06,100,1.60,20,14.15
030133,長榮凱基13購01,"130,000",46,"868,250",6.35,7.00,6.35,6.45,+,0.20,6.45,3,7.20,3,133.50
030134,長榮凱基14購01,"102,000",35,"819,850",7.90,9.00,7.85,8.00,+,0.30,7.70,3,8.95,4,133.50
030135,農林凱基11購01,"41,000",3,"136,970",3.29,3.40,3.17,3.17,-,0.03,3.08,100,3.11,50,20.20
030136,威健凱基11購01,"52,000",8,"110,090",2.11,2.15,2.06,2.06,X,0.00,2.04,100,2.08,30,24.10
030137,聯詠凱基0A購03,"153,000",6,"36,900",0.24,0.25,0.23,0.23,-,0.03,0.22,100,0.23,100,510.00
030138,景碩凱基0A購01,"30,000",3,"14,500",0.49,0.49,0.47,0.47,-,0.09,0.45,100,--,0,115.50
030139,玉晶光凱基12購01,"20,000",3,"46,600",2.39,2.39,2.31,2.31,-,0.34,1.50,10,--,0,506.00
03013X,元展13,0,0,0,--,--,--,--, ,0.00,13.50,100,13.60,10,15.15
030140,台勝科凱基11購01,0,0,0,--,--,--,--, ,0.00,2.55,100,2.65,10,178.00
030141,台勝科凱基14購01,"63,000",8,"199,750",3.14,3.23,3.12,3.21,-,0.02,3.21,100,3.23,30,178.00
030142,圓展凱基12購01,"46,000",3,"26,680",0.58,0.58,0.58,0.58,-,0.02,0.57,100,0.58,100,81.70
030143,拓凱凱基12購01,"231,000",5,"100,830",0.46,0.46,0.42,0.42,-,0.04,0.42,100,0.43,100,155.00
030144,新唐凱基0C購01,"40,000",6,"97,400",2.51,2.51,2.38,2.38,-,0.22,2.35,100,2.45,10,79.90
030145,立積凱基0A購02,"2,000",2,310,0.16,0.16,0.15,0.15,X,0.00,0.13,100,0.14,100,508.00
030146,眾達凱基12購01,"10,000",1,"3,300",0.33,0.33,0.33,0.33,X,0.00,0.31,100,0.32,100,92.70
030147,界霖凱基12購01,"423,000",7,"226,040",0.51,0.56,0.51,0.52,-,0.03,0.51,100,0.52,100,77.90
030148,松翰凱基0A購04,"36,000",2,"10,080",0.28,0.28,0.28,0.28,-,0.03,0.28,100,0.29,100,94.30
030149,達運凱基12購01,0,0,0,--,--,--,--, ,0.00,0.54,100,0.55,50,13.55
03014X,元展14,0,0,0,--,--,--,--, ,0.00,24.90,100,25.20,10,22.30
030150,安集凱基12購01,"142,000",15,"35,930",0.23,0.30,0.23,0.30,+,0.10,0.20,100,0.30,74,50.10
030151,臺股指凱基11購04,"493,000",78,"1,623,970",3.27,3.43,3.19,3.32,-,0.09,3.33,499,3.34,499,0.00
030152,台積電富邦0C購02,"239,000",14,"47,830",0.20,0.23,0.20,0.23, ,0.00,0.20,6,0.23,77,605.00
030153,義隆富邦0B購01,"473,000",6,"262,840",0.55,0.58,0.55,0.56,-,0.01,0.55,10,0.56,10,209.50
030154,大立光富邦0B購03,"131,000",6,"22,250",0.15,0.17,0.15,0.17,+,0.01,0.16,543,0.19,55,"3,070.00"
030155,玉晶光富邦0C購01,"952,000",25,"365,770",0.42,0.42,0.38,0.38,-,0.06,0.38,10,0.39,10,506.00
030156,新唐富邦0A購01,"10,000",2,"21,100",2.08,2.14,2.08,2.14,-,0.31,2.12,10,--,0,79.90
030157,中鴻中信0B購01,"9,000",4,"43,350",5.00,5.20,4.63,4.63,-,0.12,4.50,2,5.40,31,0.00
030158,精英中信0B購01,0,0,0,--,--,--,--, ,0.00,0.12,30,0.13,10,0.00
030159,強茂中信0A購02,"935,000",42,"630,810",0.60,0.71,0.59,0.70,+,0.11,0.69,30,0.70,30,0.00
03015X,元展15,0,0,0,--,--,--,--, ,0.00,35.80,100,36.20,10,25.60
030160,宏達電中信0B購01,"50,000",6,"65,500",1.30,1.41,1.20,1.20,-,0.28,1.10,5,1.19,30,0.00
030161,新興中信0A購01,"1,068,000",52,"1,168,330",1.19,1.92,0.99,1.00,-,0.11,0.95,30,1.51,2,0.00
030162,國光生中信0A購01,"20,000",4,"4,700",0.20,0.27,0.20,0.27, ,0.00,0.24,1,0.27,20,0.00
030163,聚鼎中信0A購01,"35,000",1,"6,650",0.19,0.19,0.19,0.19,X,0.00,0.19,30,0.20,30,0.00
030164,威鋒電中信0A購01,0,0,0,--,--,--,--, ,0.00,0.19,30,--,0,0.00
030165,宏泰國泰0C購01,0,0,0,--,--,--,--, ,0.00,1.49,499,1.59,30,27.10
030166,中鋼構國泰0C購01,0,0,0,--,--,--,--, ,0.00,1.28,499,1.30,30,42.10
030167,鼎元國泰0C購01,"415,000",17,"291,500",0.73,0.73,0.65,0.65,-,0.08,0.65,400,0.66,30,25.50
030168,嘉晶國泰0C購01,"12,000",3,"12,160",1.02,1.02,0.98,0.98,-,0.01,0.87,499,0.93,30,71.30
030169,益登國泰0C購01,0,0,0,--,--,--,--, ,0.00,1.27,499,1.29,30,33.85
03016X,元展16,0,0,0,--,--,--,--, ,0.00,5.30,100,5.80,10,12.35
030170,揚明光國泰0C購01,"1,331,000",32,"920,770",0.75,0.75,0.63,0.64,-,0.07,0.64,200,0.65,30,75.50
030171,揚明光國泰0C購02,"486,000",10,"309,910",0.66,0.66,0.55,0.55,-,0.07,0.54,250,0.55,30,75.50
030172,國光生國泰0C購01,"15,000",3,"18,000",1.20,1.20,1.20,1.20,-,0.09,1.20,10,1.25,30,53.10
030173,國光生國泰12購01,"31,000",6,"31,420",1.02,1.09,0.99,1.00,X,0.00,1.00,190,1.07,30,53.10
030174,康普國泰0C購01,"7,000",2,"13,600",2.20,2.20,1.84,1.84,-,0.30,1.88,10,1.98,10,78.10
030175,安普新國泰0C購01,0,0,0,--,--,--,--, ,0.00,0.23,499,0.24,30,110.00
030176,威鋒電國泰0C購01,"2,259,000",78,"2,051,730",0.83,1.10,0.83,1.06,+,0.35,1.05,3,1.06,34,302.50
030177,華新兆豐0A購01,0,0,0,--,--,--,--, ,0.00,2.60,10,--,0,25.90
030178,台玻兆豐0B購01,"1,000",1,"4,720",4.72,4.72,4.72,4.72,X,0.00,4.65,10,--,0,33.15
030179,中鴻兆豐0A購02,0,0,0,--,--,--,--, ,0.00,13.90,10,--,0,50.40
03017X,元展17,0,0,0,--,--,--,--, ,0.00,5.35,100,5.45,10,13.70
030180,智邦兆豐0B購01,"431,000",15,"791,630",1.82,1.90,1.80,1.84,-,0.07,1.83,10,1.84,10,295.00
030181,英業達兆豐0A購01,0,0,0,--,--,--,--, ,0.00,0.67,10,0.68,10,25.35
030182,凌陽兆豐0B購01,0,0,0,--,--,--,--, ,0.00,1.00,10,1.09,10,31.35
030183,友達兆豐0B購02,"171,000",23,"223,440",1.32,1.32,1.30,1.30,-,1.10,--,0,2.30,12,20.80
030184,景碩兆豐0B購01,0,0,0,--,--,--,--, ,0.00,0.86,10,0.95,10,115.50
030185,彩晶兆豐0A購01,"1,000",1,"2,410",2.41,2.41,2.41,2.41,X,0.00,2.34,10,2.39,10,20.15
030186,帆宣兆豐0A購01,0,0,0,--,--,--,--, ,0.00,0.35,10,0.36,10,105.50
030187,上証2X凱基12購01,"1,651,000",40,"1,175,030",0.77,0.78,0.67,0.67,-,0.11,0.66,100,0.67,5,67.25
030188,元黃金凱基0B購01,"12,000",2,"21,800",1.81,1.83,1.81,1.83,-,0.05,1.83,100,1.85,10,24.91
030189,滬深2X凱基12購01,"669,000",25,"429,590",0.68,0.68,0.60,0.60,-,0.10,0.59,100,0.60,5,26.55
03018Q,恒指麥證06售03,0,0,0,--,--,--,--, ,0.00,0.01,998,0.05,998,0.00
030190,大成凱基0A購01,"50,000",2,"70,700",1.45,1.45,1.39,1.39,X,0.00,1.43,100,1.45,30,59.20
030191,佳格凱基0A購01,"10,000",1,"16,600",1.66,1.66,1.66,1.66,-,0.03,1.65,100,1.67,30,53.90
030192,宏泰凱基0A購01,"4,000",3,"5,900",1.60,1.60,1.35,1.35,-,0.30,1.23,100,1.33,10,27.10
030193,宏泰凱基0C購01,"2,000",2,"2,410",1.24,1.24,1.17,1.17,-,0.43,1.01,100,1.11,10,27.10
030194,台玻凱基0B購01,0,0,0,--,--,--,--, ,0.00,--,0,6.65,10,33.15
030195,台玻凱基0C購01,0,0,0,--,--,--,--, ,0.00,8.10,300,8.60,10,33.15
030196,中鋼構凱基0A購01,0,0,0,--,--,--,--, ,0.00,0.62,499,0.72,10,42.10
030197,南帝凱基0A購03,"1,454,000",143,"2,972,280",2.32,2.41,1.81,1.85,-,0.34,1.85,100,1.88,50,138.00
030198,鑫永銓凱基0A購01,"394,000",16,"235,350",0.55,0.66,0.55,0.66,+,0.09,0.64,1,0.66,29,131.50
030199,中環凱基0A購01,"10,000",1,"7,000",0.70,0.70,0.70,0.70,X,0.00,0.67,100,0.69,10,9.99
03019Q,恒指麥證06售04,0,0,0,--,--,--,--, ,0.00,0.01,998,0.05,998,0.00
03019X,元展19,0,0,0,--,--,--,--, ,0.00,6.85,100,--,0,21.15
030200,中環凱基0C購01,0,0,0,--,--,--,--, ,0.00,0.39,100,0.41,10,9.99
030201,群光凱基0A購01,0,0,0,--,--,--,--, ,0.00,0.12,629,0.13,470,78.90
030202,群光凱基0C購01,"579,000",10,"59,090",0.11,0.11,0.10,0.10,-,0.02,0.10,84,0.11,548,78.90
030203,南亞科凱基0A購01,"599,000",4,"77,870",0.13,0.13,0.13,0.13,+,0.01,0.12,100,0.13,100,79.10
030204,鼎元凱基0A購01,"480,000",32,"224,000",0.47,0.47,0.45,0.45,-,0.07,0.43,100,0.44,100,25.50
030205,超豐凱基0A購01,"582,000",23,"667,920",1.18,1.18,1.12,1.15,-,0.03,1.15,49,1.68,20,73.90
030206,志聖凱基0A購01,"177,000",10,"254,530",1.37,1.47,1.37,1.43,+,0.04,1.38,100,1.39,30,53.80
030207,強茂凱基0A購01,"30,000",3,"38,100",1.12,1.42,1.12,1.42,+,0.40,1.38,100,1.41,10,61.00
030208,國揚凱基0A購01,"20,000",2,"4,700",0.24,0.24,0.23,0.23,X,0.00,0.23,100,0.24,100,30.45
030209,台驊控凱基0A購01,"3,000",3,"56,100",18.00,19.20,18.00,18.90,+,2.40,18.70,499,--,0,157.00
03020Q,恒指麥證09售03,0,0,0,--,--,--,--, ,0.00,0.38,998,0.39,998,0.00
03020X,元展20,"2,000",1,"7,520",3.76,3.76,3.76,3.76,X,0.00,3.64,100,3.74,10,16.10
030210,台驊控凱基0C購01,"6,000",4,"88,400",14.10,15.40,14.10,15.40,+,2.40,14.80,100,--,0,157.00
030211,慧洋凱基0A購01,0,0,0,--,--,--,--, ,0.00,7.90,100,8.40,10,71.70
030212,慧洋凱基0C購01,0,0,0,--,--,--,--, ,0.00,5.85,100,--,0,71.70
030213,潤泰全凱基0A購01,0,0,0,--,--,--,--, ,0.00,1.36,100,1.42,10,84.90
030214,潤泰全凱基0C購01,"135,000",6,"72,550",0.53,0.58,0.53,0.58,-,0.01,0.58,100,0.59,50,84.90
030215,威強電凱基0A購01,0,0,0,--,--,--,--, ,0.00,0.51,100,0.53,100,50.50
030216,益登凱基0A購01,"10,000",1,"9,300",0.93,0.93,0.93,0.93,X,0.00,0.94,100,0.95,50,33.85
030217,揚明光凱基0A購01,"826,000",15,"359,440",0.47,0.47,0.39,0.40,-,0.06,0.39,100,0.44,100,75.50
030218,揚明光凱基0B購01,"205,000",3,"73,750",0.37,0.37,0.35,0.35,-,0.05,0.34,105,0.39,100,75.50
030219,揚明光凱基0C購01,0,0,0,--,--,--,--, ,0.00,0.43,100,0.48,100,75.50
03021Q,恒指麥證09售04,0,0,0,--,--,--,--, ,0.00,0.88,998,0.90,998,0.00
030220,揚明光凱基11購01,"30,000",1,"11,100",0.37,0.37,0.37,0.37,-,0.03,0.36,100,0.41,100,75.50
030221,新至陞凱基0A購01,"102,000",8,"53,570",0.52,0.54,0.52,0.53,-,0.03,0.52,100,0.53,87,144.50
030222,麗豐凱基0B購01,0,0,0,--,--,--,--, ,0.00,0.25,100,0.26,100,209.50
030223,康普凱基0C購01,"77,000",9,"96,690",1.33,1.33,1.17,1.17,-,0.13,1.13,100,1.15,10,78.10
030224,康普凱基12購01,"342,000",10,"318,200",0.96,0.99,0.87,0.87,-,0.06,0.86,100,0.87,100,78.10
030225,聯德凱基0C購01,"70,000",3,"40,000",0.58,0.58,0.55,0.55,-,0.03,0.55,100,0.56,50,169.00
030226,亞翔凱基0B購01,"100,000",1,"34,000",0.34,0.34,0.34,0.34,-,0.03,0.32,100,0.33,100,29.75
030227,捷敏凱基0B購01,"7,000",2,"4,660",0.68,0.68,0.66,0.66,-,0.04,0.65,100,0.66,95,78.80
030228,復盛凱基0B購01,"92,000",7,"65,600",0.76,0.76,0.69,0.69,-,0.06,0.68,100,0.70,50,210.50
030229,安普新凱基0C購01,0,0,0,--,--,--,--, ,0.00,0.12,100,0.13,100,110.00
03022X,富展01,"3,000",1,"82,800",27.60,27.60,27.60,27.60,-,0.30,27.50,11,27.80,10,111.50
030230,威鋒電凱基0C購01,"1,594,000",9,"740,450",0.47,0.50,0.45,0.50,+,0.15,0.50,499,--,0,302.50
030231,威鋒電凱基12購01,0,0,0,--,--,--,--, ,0.00,0.44,499,--,0,302.50
030232,華東凱基0B購01,0,0,0,--,--,--,--, ,0.00,1.13,100,1.23,10,15.85
030233,宏全凱基0C購01,"1,626,000",30,"1,249,270",0.71,0.80,0.71,0.78, ,0.00,0.78,100,0.79,100,74.30
030234,茂順凱基0C購01,"4,000",2,"2,560",0.64,0.64,0.64,0.64,-,0.06,0.62,100,0.63,100,92.10
030235,大成永豐0A購01,"302,000",7,"128,120",0.42,0.44,0.41,0.44,+,0.01,0.42,100,0.44,100,59.20
030236,佳格永豐0A購01,0,0,0,--,--,--,--, ,0.00,0.15,100,0.18,38,53.90
030237,力山永豐0A購01,0,0,0,--,--,--,--, ,0.00,0.07,50,0.08,50,76.60
030238,華城永豐0A購01,0,0,0,--,--,--,--, ,0.00,0.17,50,0.18,62,42.55
030239,直得永豐0A購01,0,0,0,--,--,--,--, ,0.00,0.11,50,0.18,15,101.50
030240,中鴻永豐0A購01,0,0,0,--,--,--,--, ,0.00,6.20,499,--,0,50.40
030241,鴻海永豐0A購03,"468,000",20,"173,540",0.38,0.39,0.37,0.37,-,0.01,0.37,59,0.38,110,111.50
030242,中環永豐0A購01,0,0,0,--,--,--,--, ,0.00,0.18,100,0.19,25,9.99
030243,華邦電永豐0A購01,0,0,0,--,--,--,--, ,0.00,1.47,100,1.53,12,33.65
030244,致茂永豐0A購01,"15,000",1,"5,700",0.38,0.38,0.38,0.38,X,0.00,0.35,100,0.37,25,200.00
030245,群光永豐0A購01,0,0,0,--,--,--,--, ,0.00,0.06,100,0.07,62,78.90
030246,威盛永豐0A購01,"95,000",5,"27,200",0.29,0.30,0.28,0.30,+,0.05,0.26,499,0.27,11,52.40
030247,超豐永豐0A購01,"114,000",3,"35,340",0.31,0.31,0.31,0.31,-,0.01,0.31,100,0.32,62,73.90
030248,國揚永豐0A購01,0,0,0,--,--,--,--, ,0.00,0.28,499,0.29,62,30.45
030249,榮運永豐0A購01,"35,000",11,"36,450",1.02,1.10,0.90,1.10,+,0.12,0.93,100,1.03,10,23.90
030250,慧洋永豐0A購01,"26,000",7,"127,050",4.95,5.10,4.20,4.20,-,0.42,4.16,25,4.20,4,71.70
030251,慧洋永豐0A購02,"3,000",1,"25,800",8.60,8.60,8.60,8.60,X,0.00,8.55,499,--,0,71.70
030252,晶華永豐0A購01,"608,000",21,"134,760",0.23,0.23,0.22,0.22,-,0.02,0.22,100,0.23,29,143.50
030253,潤泰全永豐0A購01,0,0,0,--,--,--,--, ,0.00,0.39,100,0.40,25,84.90
030254,大立光永豐0A購01,"4,000",2,"2,400",0.58,0.66,0.58,0.66,+,0.06,0.65,100,0.66,99,"3,070.00"
030255,威強電永豐0A購01,0,0,0,--,--,--,--, ,0.00,0.12,499,0.13,25,50.50
030256,威強電永豐0A購02,0,0,0,--,--,--,--, ,0.00,0.44,100,0.45,18,50.50
030257,健鼎永豐0A購01,"99,000",1,"43,560",0.44,0.44,0.44,0.44,-,0.03,0.45,499,0.46,62,128.50
030258,麗豐永豐0A購01,0,0,0,--,--,--,--, ,0.00,0.46,499,0.47,62,209.50
030259,國光生永豐0A購01,"183,000",17,"45,820",0.25,0.26,0.25,0.25,-,0.01,0.24,111,0.25,10,53.10
030260,聯德永豐0A購01,"499,000",1,"74,850",0.15,0.15,0.15,0.15,X,0.00,0.14,100,0.16,37,169.00
030261,捷敏永豐0A購01,0,0,0,--,--,--,--, ,0.00,0.19,499,0.20,56,78.80
030262,帝寶永豐0A購01,0,0,0,--,--,--,--, ,0.00,0.18,499,0.19,62,57.90
030263,復盛永豐0A購01,0,0,0,--,--,--,--, ,0.00,0.38,499,0.39,62,210.50
030264,安普新永豐0A購01,"401,000",1,"12,030",0.03,0.03,0.03,0.03,X,0.00,0.03,100,0.08,25,110.00
030265,威鋒電永豐0A購01,"119,000",8,"42,730",0.23,0.50,0.23,0.50,+,0.20,0.28,10,0.50,70,302.50
030266,致新永豐0A購01,"4,000",2,"1,100",0.27,0.29,0.27,0.29,-,0.02,0.28,100,0.29,36,229.50
030267,宏全永豐0A購01,"332,000",3,"127,840",0.37,0.42,0.37,0.42,+,0.03,0.39,100,0.40,75,74.30
030268,廣宇統一0C購01,"100,000",3,"38,000",0.38,0.38,0.38,0.38,X,0.00,0.41,10,0.42,10,41.70
030269,台積電統一0A購11,"55,000",5,"37,500",0.68,0.70,0.68,0.68,-,0.02,0.68,549,0.69,10,605.00
03026X,元展23,0,0,0,--,--,--,--, ,0.00,7.30,30,7.80,10,23.44
030270,王品統一0C購01,0,0,0,--,--,--,--, ,0.00,0.30,10,0.35,9,147.50
030271,華晶科統一0B購01,"21,000",2,"6,310",0.31,0.31,0.30,0.30,-,0.02,0.28,400,0.29,400,34.90
030272,華晶科統一0C購01,"297,000",1,"77,220",0.26,0.26,0.26,0.26,X,0.00,0.25,499,0.28,8,34.90
030273,華晶科統一0C購02,"133,000",2,"45,520",0.37,0.37,0.34,0.34,-,0.05,0.31,10,0.36,10,34.90
030274,群創統一11購02,"90,000",13,"69,800",0.90,0.90,0.69,0.75,-,0.15,0.75,1,1.29,18,19.10
030275,申豐統一0C購01,"2,059,000",121,"2,518,860",1.19,1.31,1.06,1.07,-,0.11,1.06,278,1.07,8,289.00
030276,復盛統一0B購01,"623,000",20,"193,160",0.32,0.33,0.30,0.30,-,0.05,0.30,400,0.31,400,210.50
030277,威鋒電統一0C購01,0,0,0,--,--,--,--, ,0.00,0.64,499,--,0,302.50
030278,聯電日盛0A購01,"130,000",8,"226,050",1.70,1.83,1.65,1.70,-,0.24,1.65,4,1.68,10,52.40
030279,廣宇日盛0A購02,"13,000",3,"9,240",0.70,0.73,0.70,0.73,X,0.00,0.72,25,0.77,25,41.70
03027X,元展24,0,0,0,--,--,--,--, ,0.00,12.20,30,13.20,11,37.96
030280,長榮日盛0A購01,"25,000",15,"717,000",31.00,31.50,26.60,27.00,-,1.20,26.80,25,28.30,3,133.50
030281,南亞科台新0A購01,"212,000",4,"59,310",0.28,0.28,0.27,0.27,+,0.02,0.27,10,0.28,10,0.00
030282,佳世達元富0A購02,"509,000",2,"112,380",0.26,0.26,0.22,0.22,X,0.00,0.22,101,0.28,100,29.55
030283,佳世達元富0C購01,0,0,0,--,--,--,--, ,0.00,0.20,125,0.21,25,29.55
030284,威盛元富11購01,"97,000",7,"69,070",0.71,0.76,0.67,0.67,-,0.01,0.66,50,0.68,50,52.40
030285,超豐元富0A購01,0,0,0,--,--,--,--, ,0.00,1.21,25,1.31,10,73.90
030286,長榮元富0A購08,"1,000",1,"18,000",18.00,18.00,18.00,18.00,+,1.30,16.70,25,--,0,133.50
030287,長榮元富0A購09,"51,000",9,"749,900",14.40,16.00,13.10,13.10,-,1.20,13.10,4,15.60,1,133.50
030288,台航元富0A購01,0,0,0,--,--,--,--, ,0.00,9.70,25,--,0,44.85
030289,大立光元富0A購04,0,0,0,--,--,--,--, ,0.00,0.48,25,0.58,25,"3,070.00"
03028X,元展25,0,0,0,--,--,--,--, ,0.00,39.20,100,39.60,10,85.00
030290,大立光元富0A購05,0,0,0,--,--,--,--, ,0.00,0.42,3,0.50,25,"3,070.00"
